# round	mode	threads	workers	kind	index	value_us	collections
9	unsafe	8	7	reset	61	0.05	0
9	unsafe	8	7	reset	62	0.05	0
9	unsafe	8	7	reset	63	0.05	0
9	unsafe	8	7	reset	64	0.06	0
9	unsafe	8	7	reset	65	0.071	0
9	unsafe	8	7	reset	66	0.051	0
9	unsafe	8	7	reset	67	0.07	0
9	unsafe	8	7	reset	68	0.05	0
9	unsafe	8	7	reset	69	0.05	0
9	unsafe	8	7	reset	70	0.07	0
9	unsafe	8	7	reset	71	0.05	0
9	unsafe	8	7	reset	72	0.06	0
9	unsafe	8	7	reset	73	0.05	0
9	unsafe	8	7	reset	74	0.051	0
9	unsafe	8	7	reset	75	0.09	0
9	unsafe	8	7	reset	76	0.05	0
9	unsafe	8	7	reset	77	0.08	0
9	unsafe	8	7	reset	78	0.05	0
9	unsafe	8	7	reset	79	0.06	0
9	unsafe	8	7	reset	80	0.07	0
9	unsafe	8	7	reset	81	0.06	0
9	unsafe	8	7	reset	82	0.06	0
9	unsafe	8	7	reset	83	0.06	0
9	unsafe	8	7	reset	84	0.06	0
9	unsafe	8	7	reset	85	0.08	0
9	unsafe	8	7	reset	86	0.05	0
9	unsafe	8	7	reset	87	0.06	0
9	unsafe	8	7	reset	88	0.05	0
9	unsafe	8	7	reset	89	0.06	0
9	unsafe	8	7	reset	90	0.06	0
9	unsafe	8	7	reset	91	0.061	0
9	unsafe	8	7	reset	92	0.05	0
9	unsafe	8	7	reset	93	0.05	0
9	unsafe	8	7	reset	94	0.071	0
9	unsafe	8	7	reset	95	0.06	0
9	unsafe	8	7	reset	96	0.05	0
9	unsafe	8	7	reset	97	0.06	0
9	unsafe	8	7	reset	98	0.05	0
9	unsafe	8	7	reset	99	0.06	0
9	unsafe	8	7	reset	100	0.04	0
9	unsafe	8	7	reset	101	0.07	0
9	unsafe	8	7	reset	102	0.06	0
9	unsafe	8	7	reset	103	0.05	0
9	unsafe	8	7	reset	104	0.05	0
9	unsafe	8	7	reset	105	0.06	0
9	unsafe	8	7	reset	106	0.05	0
9	unsafe	8	7	reset	107	0.08	0
9	unsafe	8	7	reset	108	0.05	0
9	unsafe	8	7	reset	109	0.06	0
9	unsafe	8	7	reset	110	0.05	0
9	unsafe	8	7	reset	111	0.05	0
9	unsafe	8	7	reset	112	0.07	0
9	unsafe	8	7	reset	113	0.06	0
9	unsafe	8	7	reset	114	0.07	0
9	unsafe	8	7	reset	115	0.06	0
9	unsafe	8	7	reset	116	0.051	0
9	unsafe	8	7	reset	117	0.06	0
9	unsafe	8	7	reset	118	0.05	0
9	unsafe	8	7	reset	119	0.08	0
9	unsafe	8	7	reset	120	0.071	0
9	unsafe	8	7	reset	121	0.05	0
9	unsafe	8	7	reset	122	0.071	0
9	unsafe	8	7	reset	123	0.06	0
9	unsafe	8	7	reset	124	0.06	0
9	unsafe	8	7	reset	125	0.061	0
9	unsafe	8	7	reset	126	0.05	0
9	unsafe	8	7	reset	127	0.06	0
9	unsafe	8	7	reset	128	0.05	0
9	unsafe	8	7	reset	129	0.081	0
9	unsafe	8	7	reset	130	0.05	0
9	unsafe	8	7	reset	131	0.07	0
9	unsafe	8	7	reset	132	0.06	0
9	unsafe	8	7	reset	133	0.05	0
9	unsafe	8	7	reset	134	0.071	0
9	unsafe	8	7	reset	135	0.06	0
9	unsafe	8	7	reset	136	0.071	0
9	unsafe	8	7	reset	137	0.06	0
9	unsafe	8	7	reset	138	0.06	0
9	unsafe	8	7	reset	139	0.07	0
9	unsafe	8	7	reset	140	0.05	0
9	unsafe	8	7	reset	141	0.05	0
9	unsafe	8	7	reset	142	0.05	0
9	unsafe	8	7	reset	143	0.05	0
9	unsafe	8	7	reset	144	0.06	0
9	unsafe	8	7	reset	145	0.07	0
9	unsafe	8	7	reset	146	0.05	0
9	unsafe	8	7	reset	147	0.07	0
9	unsafe	8	7	reset	148	0.05	0
9	unsafe	8	7	reset	149	0.07	0
9	unsafe	8	7	reset	150	0.05	0
9	unsafe	8	7	reset	151	0.06	0
9	unsafe	8	7	reset	152	0.05	0
9	unsafe	8	7	reset	153	0.05	0
9	unsafe	8	7	reset	154	0.06	0
9	unsafe	8	7	reset	155	0.05	0
9	unsafe	8	7	reset	156	0.06	0
9	unsafe	8	7	reset	157	0.06	0
9	unsafe	8	7	reset	158	0.061	0
9	unsafe	8	7	reset	159	0.08	0
9	unsafe	8	7	reset	160	0.05	0
9	unsafe	8	7	reset	161	0.07	0
9	unsafe	8	7	reset	162	0.06	0
9	unsafe	8	7	reset	163	0.061	0
9	unsafe	8	7	reset	164	0.071	0
9	unsafe	8	7	reset	165	0.07	0
9	unsafe	8	7	reset	166	0.06	0
9	unsafe	8	7	reset	167	0.06	0
9	unsafe	8	7	reset	168	0.05	0
9	unsafe	8	7	reset	169	0.08	0
9	unsafe	8	7	reset	170	0.06	0
9	unsafe	8	7	reset	171	0.1	0
9	unsafe	8	7	reset	172	0.05	0
9	unsafe	8	7	reset	173	0.06	0
9	unsafe	8	7	reset	174	0.06	0
9	unsafe	8	7	reset	175	0.05	0
9	unsafe	8	7	reset	176	0.07	0
9	unsafe	8	7	reset	177	0.061	0
9	unsafe	8	7	reset	178	0.06	0
9	unsafe	8	7	reset	179	0.06	0
9	unsafe	8	7	reset	180	0.06	0
9	unsafe	8	7	reset	181	0.06	0
9	unsafe	8	7	reset	182	0.05	0
9	unsafe	8	7	reset	183	0.06	0
9	unsafe	8	7	reset	184	0.06	0
9	unsafe	8	7	reset	185	0.06	0
9	unsafe	8	7	reset	186	0.07	0
9	unsafe	8	7	reset	187	0.05	0
9	unsafe	8	7	reset	188	0.05	0
9	unsafe	8	7	reset	189	0.061	0
9	unsafe	8	7	reset	190	0.061	0
9	unsafe	8	7	reset	191	0.06	0
9	unsafe	8	7	reset	192	0.07	0
9	unsafe	8	7	reset	193	0.06	0
9	unsafe	8	7	reset	194	0.07	0
9	unsafe	8	7	reset	195	0.06	0
9	unsafe	8	7	reset	196	0.06	0
9	unsafe	8	7	reset	197	0.061	0
9	unsafe	8	7	reset	198	0.06	0
9	unsafe	8	7	reset	199	0.08	0
9	unsafe	8	7	reset	200	0.06	0
9	unsafe	8	7	stall	1	0.0	0
9	unsafe	8	7	stall	2	0.0	0
9	unsafe	8	7	stall	3	0.0	0
9	unsafe	8	7	stall	4	0.0	0
9	unsafe	8	7	stall	5	0.0	0
9	unsafe	8	7	stall	6	0.0	0
9	unsafe	8	7	stall	7	0.0	0
9	checked	16	15	reset	1	100.179	1
9	checked	16	15	reset	2	205.919	1
9	checked	16	15	reset	3	80.021	1
9	checked	16	15	reset	4	60.855	1
9	checked	16	15	reset	5	61.707	1
9	checked	16	15	reset	6	65.493	1
9	checked	16	15	reset	7	62.989	1
9	checked	16	15	reset	8	58.17	1
9	checked	16	15	reset	9	58.32	1
9	checked	16	15	reset	10	62.518	1
9	checked	16	15	reset	11	48.331	1
9	checked	16	15	reset	12	38.403	1
9	checked	16	15	reset	13	35.217	1
9	checked	16	15	reset	14	35.567	1
9	checked	16	15	reset	15	55.885	1
9	checked	16	15	reset	16	112.152	1
9	checked	16	15	reset	17	84.379	1
9	checked	16	15	reset	18	84.569	1
9	checked	16	15	reset	19	73.418	1
9	checked	16	15	reset	20	81.454	1
9	checked	16	15	reset	21	109.307	1
9	checked	16	15	reset	22	107.482	1
9	checked	16	15	reset	23	91.302	1
9	checked	16	15	reset	24	79.51	1
9	checked	16	15	reset	25	73.499	1
9	checked	16	15	reset	26	70.964	1
9	checked	16	15	reset	27	74.19	1
9	checked	16	15	reset	28	74.43	1
9	checked	16	15	reset	29	64.001	1
9	checked	16	15	reset	30	68.089	1
9	checked	16	15	reset	31	66.706	1
9	checked	16	15	reset	32	67.137	1
9	checked	16	15	reset	33	64.602	1
9	checked	16	15	reset	34	75.924	1
9	checked	16	15	reset	35	74.04	1
9	checked	16	15	reset	36	106.19	1
9	checked	16	15	reset	37	75.543	1
9	checked	16	15	reset	38	65.994	1
9	checked	16	15	reset	39	80.101	1
9	checked	16	15	reset	40	76.875	1
9	checked	16	15	reset	41	72.617	1
9	checked	16	15	reset	42	74.972	1
9	checked	16	15	reset	43	67.147	1
9	checked	16	15	reset	44	76.374	1
9	checked	16	15	reset	45	72.326	1
9	checked	16	15	reset	46	83.046	1
9	checked	16	15	reset	47	73.168	1
9	checked	16	15	reset	48	64.942	1
9	checked	16	15	reset	49	73.739	1
9	checked	16	15	reset	50	74.18	1
9	checked	16	15	reset	51	74.491	1
9	checked	16	15	reset	52	74.08	1
9	checked	16	15	reset	53	73.499	1
9	checked	16	15	reset	54	74.15	1
9	checked	16	15	reset	55	66.566	1
9	checked	16	15	reset	56	70.523	1
9	checked	16	15	reset	57	76.895	1
9	checked	16	15	reset	58	78.689	1
9	checked	16	15	reset	59	66.285	1
9	checked	16	15	reset	60	68.429	1
9	checked	16	15	reset	61	75.181	1
9	checked	16	15	reset	62	73.85	1
9	checked	16	15	reset	63	73.79	1
9	checked	16	15	reset	64	73.189	1
9	checked	16	15	reset	65	76.685	1
9	checked	16	15	reset	66	76.094	1
9	checked	16	15	reset	67	73.238	1
9	checked	16	15	reset	68	77.867	1
9	checked	16	15	reset	69	64.581	1
9	checked	16	15	reset	70	66.585	1
9	checked	16	15	reset	71	67.888	1
9	checked	16	15	reset	72	68.97	1
9	checked	16	15	reset	73	63.279	1
9	checked	16	15	reset	74	74.431	1
9	checked	16	15	reset	75	70.052	1
9	checked	16	15	reset	76	70.473	1
9	checked	16	15	reset	77	67.207	1
9	checked	16	15	reset	78	69.771	1
9	checked	16	15	reset	79	67.267	1
9	checked	16	15	reset	80	69.03	1
9	checked	16	15	reset	81	64.301	1
9	checked	16	15	reset	82	74.33	1
9	checked	16	15	reset	83	66.636	1
9	checked	16	15	reset	84	69.571	1
9	checked	16	15	reset	85	64.482	1
9	checked	16	15	reset	86	70.834	1
9	checked	16	15	reset	87	64.912	1
9	checked	16	15	reset	88	70.854	1
9	checked	16	15	reset	89	68.198	1
9	checked	16	15	reset	90	68.269	1
9	checked	16	15	reset	91	75.533	1
9	checked	16	15	reset	92	72.937	1
9	checked	16	15	reset	93	68.68	1
9	checked	16	15	reset	94	67.126	1
9	checked	16	15	reset	95	70.863	1
9	checked	16	15	reset	96	77.466	1
9	checked	16	15	reset	97	66.265	1
9	checked	16	15	reset	98	74.54	1
9	checked	16	15	reset	99	77.366	1
9	checked	16	15	reset	100	83.457	1
9	checked	16	15	reset	101	76.143	1
9	checked	16	15	reset	102	73.839	1
9	checked	16	15	reset	103	73.839	1
9	checked	16	15	reset	104	66.715	1
9	checked	16	15	reset	105	63.52	1
9	checked	16	15	reset	106	66.085	1
9	checked	16	15	reset	107	60.884	1
9	checked	16	15	reset	108	65.283	1
9	checked	16	15	reset	109	63.971	1
9	checked	16	15	reset	110	68.068	1
9	checked	16	15	reset	111	67.337	1
9	checked	16	15	reset	112	63.019	1
9	checked	16	15	reset	113	64.451	1
9	checked	16	15	reset	114	80.462	1
9	checked	16	15	reset	115	60.474	1
9	checked	16	15	reset	116	74.67	1
9	checked	16	15	reset	117	65.363	1
9	checked	16	15	reset	118	64.902	1
9	checked	16	15	reset	119	64.592	1
9	checked	16	15	reset	120	76.735	1
9	checked	16	15	reset	121	75.242	1
9	checked	16	15	reset	122	86.984	1
9	checked	16	15	reset	123	74.631	1
9	checked	16	15	reset	124	74.59	1
9	checked	16	15	reset	125	63.64	1
9	checked	16	15	reset	126	66.095	1
9	checked	16	15	reset	127	67.778	1
9	checked	16	15	reset	128	69.041	1
9	checked	16	15	reset	129	66.105	1
9	checked	16	15	reset	130	71.245	1
9	checked	16	15	reset	131	65.644	1
9	checked	16	15	reset	132	73.689	1
9	checked	16	15	reset	133	70.723	1
9	checked	16	15	reset	134	67.668	1
9	checked	16	15	reset	135	65.063	1
9	checked	16	15	reset	136	71.435	1
9	checked	16	15	reset	137	68.509	1
9	checked	16	15	reset	138	66.796	1
9	checked	16	15	reset	139	67.517	1
9	checked	16	15	reset	140	69.542	1
9	checked	16	15	reset	141	67.838	1
9	checked	16	15	reset	142	70.483	1
9	checked	16	15	reset	143	68.029	1
9	checked	16	15	reset	144	69.541	1
9	checked	16	15	reset	145	64.131	1
9	checked	16	15	reset	146	71.194	1
9	checked	16	15	reset	147	66.866	1
9	checked	16	15	reset	148	65.284	1
9	checked	16	15	reset	149	74.42	1
9	checked	16	15	reset	150	65.243	1
9	checked	16	15	reset	151	63.64	1
9	checked	16	15	reset	152	65.604	1
9	checked	16	15	reset	153	77.206	1
9	checked	16	15	reset	154	84.018	1
9	checked	16	15	reset	155	90.912	1
9	checked	16	15	reset	156	83.488	1
9	checked	16	15	reset	157	81.774	1
9	checked	16	15	reset	158	83.117	1
9	checked	16	15	reset	159	77.706	1
9	checked	16	15	reset	160	80.992	1
9	checked	16	15	reset	161	67.457	1
9	checked	16	15	reset	162	73.118	1
9	checked	16	15	reset	163	72.006	1
9	checked	16	15	reset	164	70.753	1
9	checked	16	15	reset	165	63.57	1
9	checked	16	15	reset	166	68.239	1
9	checked	16	15	reset	167	66.376	1
9	checked	16	15	reset	168	1384.131	1
9	checked	16	15	reset	169	93.176	1
9	checked	16	15	reset	170	95.931	1
9	checked	16	15	reset	171	91.603	1
9	checked	16	15	reset	172	86.784	1
9	checked	16	15	reset	173	84.941	1
9	checked	16	15	reset	174	71.836	1
9	checked	16	15	reset	175	70.763	1
9	checked	16	15	reset	176	76.434	1
9	checked	16	15	reset	177	65.393	1
9	checked	16	15	reset	178	73.028	1
9	checked	16	15	reset	179	69.461	1
9	checked	16	15	reset	180	73.629	1
9	checked	16	15	reset	181	77.065	1
9	checked	16	15	reset	182	76.254	1
9	checked	16	15	reset	183	81.675	1
9	checked	16	15	reset	184	72.437	1
9	checked	16	15	reset	185	65.885	1
9	checked	16	15	reset	186	71.565	1
9	checked	16	15	reset	187	67.698	1
9	checked	16	15	reset	188	72.867	1
9	checked	16	15	reset	189	74.55	1
9	checked	16	15	reset	190	74.1	1
9	checked	16	15	reset	191	69.131	1
9	checked	16	15	reset	192	72.998	1
9	checked	16	15	reset	193	67.928	1
9	checked	16	15	reset	194	66.245	1
9	checked	16	15	reset	195	66.987	1
9	checked	16	15	reset	196	75.873	1
9	checked	16	15	reset	197	70.813	1
9	checked	16	15	reset	198	71.024	1
9	checked	16	15	reset	199	80.081	1
9	checked	16	15	reset	200	69.702	1
9	checked	16	15	stall	1	199.476	1
9	checked	16	15	stall	2	197.874	1
9	checked	16	15	stall	3	195.169	1
9	checked	16	15	stall	4	199.517	1
9	checked	16	15	stall	5	199.787	1
9	checked	16	15	stall	6	198.154	1
9	checked	16	15	stall	7	197.883	1
9	checked	16	15	stall	8	195.028	1
9	checked	16	15	stall	9	195.188	1
9	checked	16	15	stall	10	198.394	1
9	checked	16	15	stall	11	528.698	1
9	checked	16	15	stall	12	198.985	1
9	checked	16	15	stall	13	197.232	1
9	checked	16	15	stall	14	195.359	1
9	checked	16	15	stall	15	197.984	1
9	unsafe	16	15	reset	1	0.22	1
9	unsafe	16	15	reset	2	0.07	1
9	unsafe	16	15	reset	3	0.06	1
9	unsafe	16	15	reset	4	0.071	1
9	unsafe	16	15	reset	5	0.301	1
9	unsafe	16	15	reset	6	1.563	1
9	unsafe	16	15	reset	7	0.14	1
9	unsafe	16	15	reset	8	0.08	1
9	unsafe	16	15	reset	9	0.08	1
9	unsafe	16	15	reset	10	0.08	1
9	unsafe	16	15	reset	11	0.07	1
9	unsafe	16	15	reset	12	0.08	1
9	unsafe	16	15	reset	13	0.07	1
9	unsafe	16	15	reset	14	0.08	1
9	unsafe	16	15	reset	15	0.08	1
9	unsafe	16	15	reset	16	0.07	1
9	unsafe	16	15	reset	17	0.08	1
9	unsafe	16	15	reset	18	0.09	1
9	unsafe	16	15	reset	19	0.241	1
9	unsafe	16	15	reset	20	0.2	1
9	unsafe	16	15	reset	21	0.13	1
9	unsafe	16	15	reset	22	0.15	1
9	unsafe	16	15	reset	23	0.151	1
9	unsafe	16	15	reset	24	0.13	1
9	unsafe	16	15	reset	25	0.121	1
9	unsafe	16	15	reset	26	0.12	1
9	unsafe	16	15	reset	27	0.141	1
9	unsafe	16	15	reset	28	0.13	1
9	unsafe	16	15	reset	29	0.151	1
9	unsafe	16	15	reset	30	0.131	1
9	unsafe	16	15	reset	31	0.13	1
9	unsafe	16	15	reset	32	0.131	1
9	unsafe	16	15	reset	33	0.151	1
9	unsafe	16	15	reset	34	0.17	1
9	unsafe	16	15	reset	35	0.131	1
9	unsafe	16	15	reset	36	0.13	1
9	unsafe	16	15	reset	37	0.13	1
9	unsafe	16	15	reset	38	0.13	1
9	unsafe	16	15	reset	39	0.121	1
9	unsafe	16	15	reset	40	0.13	1
9	unsafe	16	15	reset	41	0.131	1
9	unsafe	16	15	reset	42	0.13	1
9	unsafe	16	15	reset	43	0.12	1
9	unsafe	16	15	reset	44	0.13	1
9	unsafe	16	15	reset	45	0.12	1
9	unsafe	16	15	reset	46	0.12	1
9	unsafe	16	15	reset	47	0.12	1
9	unsafe	16	15	reset	48	0.13	1
9	unsafe	16	15	reset	49	0.13	1
9	unsafe	16	15	reset	50	0.131	1
9	unsafe	16	15	reset	51	0.12	1
9	unsafe	16	15	reset	52	0.121	1
9	unsafe	16	15	reset	53	0.13	1
9	unsafe	16	15	reset	54	0.13	1
9	unsafe	16	15	reset	55	0.151	1
9	unsafe	16	15	reset	56	0.12	1
9	unsafe	16	15	reset	57	0.12	1
9	unsafe	16	15	reset	58	0.12	1
9	unsafe	16	15	reset	59	0.13	1
9	unsafe	16	15	reset	60	0.151	1
9	unsafe	16	15	reset	61	0.13	1
9	unsafe	16	15	reset	62	0.13	1
9	unsafe	16	15	reset	63	0.12	1
9	unsafe	16	15	reset	64	0.14	1
9	unsafe	16	15	reset	65	0.15	1
9	unsafe	16	15	reset	66	0.13	1
9	unsafe	16	15	reset	67	0.13	1
9	unsafe	16	15	reset	68	0.13	1
9	unsafe	16	15	reset	69	0.13	1
9	unsafe	16	15	reset	70	0.13	1
9	unsafe	16	15	reset	71	0.14	1
9	unsafe	16	15	reset	72	0.17	1
9	unsafe	16	15	reset	73	0.13	1
9	unsafe	16	15	reset	74	0.13	1
9	unsafe	16	15	reset	75	0.131	1
9	unsafe	16	15	reset	76	0.131	1
9	unsafe	16	15	reset	77	0.13	1
9	unsafe	16	15	reset	78	0.13	1
9	unsafe	16	15	reset	79	0.131	1
9	unsafe	16	15	reset	80	0.131	1
9	unsafe	16	15	reset	81	0.13	1
9	unsafe	16	15	reset	82	0.13	1
9	unsafe	16	15	reset	83	0.13	1
9	unsafe	16	15	reset	84	0.12	1
9	unsafe	16	15	reset	85	0.15	1
9	unsafe	16	15	reset	86	0.13	1
9	unsafe	16	15	reset	87	0.13	1
9	unsafe	16	15	reset	88	0.14	1
9	unsafe	16	15	reset	89	0.13	1
9	unsafe	16	15	reset	90	0.131	1
9	unsafe	16	15	reset	91	0.181	1
9	unsafe	16	15	reset	92	0.131	1
9	unsafe	16	15	reset	93	0.17	1
9	unsafe	16	15	reset	94	0.13	1
9	unsafe	16	15	reset	95	0.151	1
9	unsafe	16	15	reset	96	0.16	1
9	unsafe	16	15	reset	97	0.15	1
9	unsafe	16	15	reset	98	0.13	1
9	unsafe	16	15	reset	99	0.13	1
9	unsafe	16	15	reset	100	0.14	1
9	unsafe	16	15	reset	101	0.13	1
9	unsafe	16	15	reset	102	0.13	1
9	unsafe	16	15	reset	103	0.15	1
9	unsafe	16	15	reset	104	0.15	1
9	unsafe	16	15	reset	105	0.131	1
9	unsafe	16	15	reset	106	0.131	1
9	unsafe	16	15	reset	107	0.131	1
9	unsafe	16	15	reset	108	0.141	1
9	unsafe	16	15	reset	109	0.13	1
9	unsafe	16	15	reset	110	0.131	1
9	unsafe	16	15	reset	111	0.12	1
9	unsafe	16	15	reset	112	0.121	1
9	unsafe	16	15	reset	113	0.131	1
9	unsafe	16	15	reset	114	0.13	1
9	unsafe	16	15	reset	115	0.13	1
9	unsafe	16	15	reset	116	0.12	1
9	unsafe	16	15	reset	117	0.13	1
9	unsafe	16	15	reset	118	0.14	1
9	unsafe	16	15	reset	119	0.16	1
9	unsafe	16	15	reset	120	0.12	1
9	unsafe	16	15	reset	121	0.14	1
9	unsafe	16	15	reset	122	0.141	1
9	unsafe	16	15	reset	123	0.13	1
9	unsafe	16	15	reset	124	0.13	1
9	unsafe	16	15	reset	125	0.13	1
9	unsafe	16	15	reset	126	0.12	1
9	unsafe	16	15	reset	127	0.13	1
9	unsafe	16	15	reset	128	0.131	1
9	unsafe	16	15	reset	129	0.161	1
9	unsafe	16	15	reset	130	0.13	1
9	unsafe	16	15	reset	131	0.13	1
9	unsafe	16	15	reset	132	0.131	1
9	unsafe	16	15	reset	133	0.13	1
9	unsafe	16	15	reset	134	0.14	1
9	unsafe	16	15	reset	135	0.151	1
9	unsafe	16	15	reset	136	0.13	1
9	unsafe	16	15	reset	137	0.131	1
9	unsafe	16	15	reset	138	0.13	1
9	unsafe	16	15	reset	139	0.13	1
9	unsafe	16	15	reset	140	0.13	1
9	unsafe	16	15	reset	141	0.141	1
9	unsafe	16	15	reset	142	0.15	1
9	unsafe	16	15	reset	143	0.13	1
9	unsafe	16	15	reset	144	0.13	1
9	unsafe	16	15	reset	145	0.12	1
9	unsafe	16	15	reset	146	0.14	1
9	unsafe	16	15	reset	147	0.131	1
9	unsafe	16	15	reset	148	0.14	1
9	unsafe	16	15	reset	149	0.15	1
9	unsafe	16	15	reset	150	0.14	1
9	unsafe	16	15	reset	151	0.13	1
9	unsafe	16	15	reset	152	0.12	1
9	unsafe	16	15	reset	153	0.131	1
9	unsafe	16	15	reset	154	0.141	1
9	unsafe	16	15	reset	155	0.13	1
9	unsafe	16	15	reset	156	0.13	1
9	unsafe	16	15	reset	157	0.13	1
9	unsafe	16	15	reset	158	0.13	1
9	unsafe	16	15	reset	159	0.12	1
9	unsafe	16	15	reset	160	0.13	1
9	unsafe	16	15	reset	161	0.12	1
9	unsafe	16	15	reset	162	0.13	1
9	unsafe	16	15	reset	163	0.14	1
9	unsafe	16	15	reset	164	0.14	1
9	unsafe	16	15	reset	165	0.13	1
9	unsafe	16	15	reset	166	0.15	1
9	unsafe	16	15	reset	167	0.13	1
9	unsafe	16	15	reset	168	0.13	1
9	unsafe	16	15	reset	169	0.14	1
9	unsafe	16	15	reset	170	0.131	1
9	unsafe	16	15	reset	171	0.13	1
9	unsafe	16	15	reset	172	0.13	1
9	unsafe	16	15	reset	173	0.13	1
9	unsafe	16	15	reset	174	0.13	1
9	unsafe	16	15	reset	175	0.15	1
9	unsafe	16	15	reset	176	0.131	1
9	unsafe	16	15	reset	177	0.13	1
9	unsafe	16	15	reset	178	0.12	1
9	unsafe	16	15	reset	179	0.13	1
9	unsafe	16	15	reset	180	0.13	1
9	unsafe	16	15	reset	181	0.13	1
9	unsafe	16	15	reset	182	0.15	1
9	unsafe	16	15	reset	183	0.13	1
9	unsafe	16	15	reset	184	0.12	1
9	unsafe	16	15	reset	185	0.13	1
9	unsafe	16	15	reset	186	0.13	1
9	unsafe	16	15	reset	187	0.13	1
9	unsafe	16	15	reset	188	0.131	1
9	unsafe	16	15	reset	189	0.13	1
9	unsafe	16	15	reset	190	0.14	1
9	unsafe	16	15	reset	191	0.14	1
9	unsafe	16	15	reset	192	0.13	1
9	unsafe	16	15	reset	193	0.15	1
9	unsafe	16	15	reset	194	0.13	1
9	unsafe	16	15	reset	195	0.131	1
9	unsafe	16	15	reset	196	0.13	1
9	unsafe	16	15	reset	197	0.14	1
9	unsafe	16	15	reset	198	0.12	1
9	unsafe	16	15	reset	199	0.141	1
9	unsafe	16	15	reset	200	0.131	1
9	unsafe	16	15	stall	1	0.0	1
9	unsafe	16	15	stall	2	0.0	1
9	unsafe	16	15	stall	3	0.0	1
9	unsafe	16	15	stall	4	0.0	1
9	unsafe	16	15	stall	5	0.0	1
9	unsafe	16	15	stall	6	0.0	1
9	unsafe	16	15	stall	7	0.0	1
9	unsafe	16	15	stall	8	0.0	1
9	unsafe	16	15	stall	9	0.0	1
9	unsafe	16	15	stall	10	0.0	1
9	unsafe	16	15	stall	11	0.0	1
9	unsafe	16	15	stall	12	0.0	1
9	unsafe	16	15	stall	13	0.0	1
9	unsafe	16	15	stall	14	0.0	1
9	unsafe	16	15	stall	15	0.0	1
9	checked	32	31	reset	1	141.057	0
9	checked	32	31	reset	2	58.22	0
9	checked	32	31	reset	3	50.325	0
9	checked	32	31	reset	4	42.75	0
9	checked	32	31	reset	5	42.841	0
9	checked	32	31	reset	6	42.239	0
9	checked	32	31	reset	7	43.953	0
9	checked	32	31	reset	8	45.495	0
9	checked	32	31	reset	9	42.701	0
9	checked	32	31	reset	10	43.412	0
9	checked	32	31	reset	11	43.121	0
9	checked	32	31	reset	12	51.447	0
9	checked	32	31	reset	13	50.936	0
9	checked	32	31	reset	14	43.252	0
9	checked	32	31	reset	15	43.302	0
9	checked	32	31	reset	16	55.074	0
9	checked	32	31	reset	17	44.324	0
9	checked	32	31	reset	18	43.673	0
9	checked	32	31	reset	19	45.616	0
9	checked	32	31	reset	20	42.29	0
9	checked	32	31	reset	21	42.831	0
9	checked	32	31	reset	22	47.23	0
9	checked	32	31	reset	23	40.777	0
9	checked	32	31	reset	24	39.825	0
9	checked	32	31	reset	25	164.27	0
9	checked	32	31	reset	26	152.428	0
9	checked	32	31	reset	27	145.314	0
9	checked	32	31	reset	28	119.315	0
9	checked	32	31	reset	29	121.499	0
9	checked	32	31	reset	30	256.143	0
9	checked	32	31	reset	31	142.589	0
9	checked	32	31	reset	32	135.736	0
9	checked	32	31	reset	33	208.694	0
9	checked	32	31	reset	34	114.846	0
9	checked	32	31	reset	35	3135.226	0
9	checked	32	31	reset	36	119.956	0
9	checked	32	31	reset	37	130.827	0
9	checked	32	31	reset	38	107.012	0
9	checked	32	31	reset	39	107.393	0
9	checked	32	31	reset	40	108.104	0
9	checked	32	31	reset	41	116.43	0
9	checked	32	31	reset	42	110.659	0
9	checked	32	31	reset	43	115.377	0
9	checked	32	31	reset	44	106.772	0
9	checked	32	31	reset	45	111.811	0
9	checked	32	31	reset	46	119.426	0
9	checked	32	31	reset	47	102.503	0
9	checked	32	31	reset	48	106.841	0
9	checked	32	31	reset	49	119.275	0
9	checked	32	31	reset	50	105.859	0
9	checked	32	31	reset	51	108.394	0
9	checked	32	31	reset	52	114.777	0
9	checked	32	31	reset	53	106.541	0
9	checked	32	31	reset	54	110.048	0
9	checked	32	31	reset	55	110.628	0
9	checked	32	31	reset	56	111.41	0
9	checked	32	31	reset	57	112.041	0
9	checked	32	31	reset	58	116.951	0
9	checked	32	31	reset	59	114.847	0
9	checked	32	31	reset	60	110.689	0
9	checked	32	31	reset	61	111.431	0
9	checked	32	31	reset	62	115.287	0
9	checked	32	31	reset	63	113.384	0
9	checked	32	31	reset	64	103.175	0
9	checked	32	31	reset	65	113.304	0
9	checked	32	31	reset	66	107.874	0
9	checked	32	31	reset	67	107.001	0
9	checked	32	31	reset	68	116.379	0
9	checked	32	31	reset	69	101.391	0
9	checked	32	31	reset	70	103.706	0
9	checked	32	31	reset	71	101.041	0
9	checked	32	31	reset	72	107.122	0
9	checked	32	31	reset	73	119.325	0
9	checked	32	31	reset	74	137.329	0
9	checked	32	31	reset	75	112.382	0
9	checked	32	31	reset	76	107.052	0
9	checked	32	31	reset	77	107.423	0
9	checked	32	31	reset	78	131.147	0
9	checked	32	31	reset	79	110.398	0
9	checked	32	31	reset	80	110.208	0
9	checked	32	31	reset	81	122.351	0
9	checked	32	31	reset	82	304.976	0
9	checked	32	31	reset	83	115.178	0
9	checked	32	31	reset	84	116.259	0
9	checked	32	31	reset	85	126.057	0
